Date,Open,High,Low,Close,Adj Close,Volume
31/03/2008,827.5304606540086,809.6914806638623,807.3129258028443,807.6102905273438,807.6102905273438,12574
01/04/2008,807.6102905273438,807.6102905273438,807.6102905273438,807.6102905273438,807.6102905273438,0
02/04/2008,807.6102905273438,807.6102905273438,807.6102905273438,807.6102905273438,807.6102905273438,0
03/04/2008,807.6102905273438,807.6102905273438,807.6102905273438,807.6102905273438,807.6102905273438,0
04/04/2008,807.6102905273438,807.6102905273438,807.6102905273438,807.6102905273438,807.6102905273438,0
07/04/2008,807.6102905273438,807.6102905273438,807.6102905273438,807.6102905273438,807.6102905273438,0
08/04/2008,807.6099206102746,797.7984619140625,797.7984619140625,797.7984619140625,797.7984619140625,1000
09/04/2008,797.7984619140625,797.7984619140625,797.7984619140625,797.7984619140625,797.7984619140625,0
10/04/2008,797.7984619140625,797.7984619140625,797.7984619140625,797.7984619140625,797.7984619140625,0
14/04/2008,797.7984619140625,797.7984619140625,797.7984619140625,797.7984619140625,797.7984619140625,0
15/04/2008,797.7984619140625,797.7984619140625,797.7984619140625,797.7984619140625,797.7984619140625,0
16/04/2008,797.7984619140625,797.7984619140625,797.7984619140625,797.7984619140625,797.7984619140625,0
17/04/2008,797.7988493178607,797.6997680664062,774.7072922366797,797.6997680664062,797.6997680664062,10280
21/04/2008,797.6996270297423,774.4098510742188,774.4098510742188,774.4098510742188,774.4098510742188,1280
22/04/2008,774.4098510742188,774.4098510742188,774.4098510742188,774.4098510742188,774.4098510742188,0
23/04/2008,774.4099000163029,763.012774892247,740.7140518234418,760.0396118164062,760.0396118164062,1500
24/04/2008,760.0396118164062,760.0396118164062,760.0396118164062,760.0396118164062,760.0396118164062,0
25/04/2008,760.0396118164062,760.0396118164062,760.0396118164062,760.0396118164062,760.0396118164062,0
28/04/2008,747.1556963251398,753.2011020273345,724.8569794888042,734.1728515625,734.1728515625,4280
29/04/2008,734.1728284859682,714.054443359375,714.054443359375,714.054443359375,714.054443359375,1650
30/04/2008,714.054443359375,714.054443359375,714.054443359375,714.054443359375,714.054443359375,0
01/05/2008,714.0545457331946,703.6484767114063,697.5039286197588,700.5762329101562,700.5762329101562,2960
05/05/2008,690.2692415018412,691.0620727539062,691.0620727539062,691.0620727539062,691.0620727539062,1550
06/05/2008,691.0620727539062,691.0620727539062,691.0620727539062,691.0620727539062,691.0620727539062,0
09/05/2008,691.0620727539062,691.0620727539062,691.0620727539062,691.0620727539062,691.0620727539062,0
12/05/2008,691.0620727539062,691.0620727539062,691.0620727539062,691.0620727539062,691.0620727539062,0
13/05/2008,691.0620727539062,691.0620727539062,691.0620727539062,691.0620727539062,691.0620727539062,0
14/05/2008,691.0620566975113,693.7379150390625,693.7379150390625,693.7379150390625,693.7379150390625,30280
15/05/2008,693.7379150390625,693.7379150390625,693.7379150390625,693.7379150390625,693.7379150390625,0
19/05/2008,693.7381353509221,678.1785679316471,673.817964517226,675.1063232421875,675.1063232421875,5520
20/05/2008,675.106102017778,663.0152292372957,660.0420667743482,661.1322021484375,661.1322021484375,2780
21/05/2008,661.1321559529456,655.2849731445312,655.2849731445312,655.2849731445312,655.2849731445312,1500
22/05/2008,655.2849731445312,655.2849731445312,655.2849731445312,655.2849731445312,655.2849731445312,0
26/05/2008,654.0959381388726,636.2569580078125,636.2569580078125,636.2569580078125,636.2569580078125,500
27/05/2008,636.256733203125,619.4088134765625,619.4088134765625,619.4088134765625,619.4088134765625,800
28/05/2008,619.4087794569672,604.54296875,604.54296875,604.54296875,604.54296875,427
29/05/2008,604.5429180590861,596.6144863468359,594.6323784187732,595.8216552734375,595.8216552734375,4300
02/06/2008,595.8216552734375,595.8216552734375,595.8216552734375,595.8216552734375,595.8216552734375,0
03/06/2008,595.8216552734375,595.8216552734375,595.8216552734375,595.8216552734375,595.8216552734375,0
04/06/2008,595.8216552734375,595.8216552734375,595.8216552734375,595.8216552734375,595.8216552734375,0
05/06/2008,595.8216552734375,595.8216552734375,595.8216552734375,595.8216552734375,595.8216552734375,0
10/06/2008,595.8218883630759,568.1714477539062,568.1714477539062,568.1714477539062,568.1714477539062,330
11/06/2008,568.1714477539062,568.1714477539062,568.1714477539062,568.1714477539062,568.1714477539062,0
12/06/2008,568.1714477539062,568.1714477539062,568.1714477539062,568.1714477539062,568.1714477539062,0
13/06/2008,568.1714477539062,568.1714477539062,568.1714477539062,568.1714477539062,568.1714477539062,0
16/06/2008,568.1714477539062,568.1714477539062,568.1714477539062,568.1714477539062,568.1714477539062,0
17/06/2008,568.1714487759152,551.719970703125,551.719970703125,551.719970703125,551.719970703125,330
18/06/2008,551.7201541168288,536.1605834960938,536.1605834960938,536.1605834960938,536.1605834960938,340
19/06/2008,536.1605834960938,536.1605834960938,536.1605834960938,536.1605834960938,536.1605834960938,0
20/06/2008,536.1605834960938,536.1605834960938,536.1605834960938,536.1605834960938,536.1605834960938,0
23/06/2008,526.2498398124012,498.5003190689978,498.5003190689978,509.40191650390625,509.40191650390625,200
24/06/2008,509.4019696712494,507.41986083984375,507.41986083984375,507.41986083984375,507.41986083984375,5996
25/06/2008,507.4197093514185,491.9592590332031,491.9592590332031,491.9592590332031,491.9592590332031,330
26/06/2008,491.9593200218665,478.67919921875,478.67919921875,478.67919921875,478.67919921875,330
30/06/2008,462.8223389321185,465.7955017089844,463.02056188173987,465.7955017089844,465.7955017089844,7680
01/07/2008,465.7955017089844,465.7955017089844,465.7955017089844,465.7955017089844,465.7955017089844,0
02/07/2008,465.7955017089844,465.7955017089844,465.7955017089844,465.7955017089844,465.7955017089844,0
03/07/2008,465.79548989797195,461.83127296267,461.83127296267,464.40802001953125,464.40802001953125,150
04/07/2008,464.40802001953125,464.40802001953125,464.40802001953125,464.40802001953125,464.40802001953125,0
07/07/2008,448.9474792480469,448.9474792480469,448.9474792480469,448.9474792480469,448.9474792480469,0
08/07/2008,427.0453796386719,427.0453796386719,427.0453796386719,427.0453796386719,427.0453796386719,500
09/07/2008,416.2427265343135,436.9557514010353,416.2427265343135,436.658447265625,436.658447265625,8100
10/07/2008,436.658447265625,436.658447265625,436.658447265625,436.658447265625,436.658447265625,0
14/07/2008,457.4706107028962,485.6165430685679,474.9131701354981,476.1024169921875,476.1024169921875,1654
15/07/2008,476.1024169921875,476.1024169921875,476.1024169921875,476.1024169921875,476.1024169921875,0
16/07/2008,476.1024169921875,476.1024169921875,476.1024169921875,476.1024169921875,476.1024169921875,0
17/07/2008,476.1024169921875,476.1024169921875,476.1024169921875,476.1024169921875,476.1024169921875,0
21/07/2008,481.94976806640625,481.94976806640625,481.94976806640625,481.94976806640625,481.94976806640625,0
22/07/2008,481.94961820497963,535.1692378439576,485.61653063618377,498.401123046875,498.401123046875,2885
23/07/2008,498.4011916643008,505.43768310546875,505.43768310546875,505.43768310546875,505.43768310546875,2941
24/07/2008,505.43768310546875,505.43768310546875,505.43768310546875,505.43768310546875,505.43768310546875,8737
28/07/2008,492.65312889691637,490.5719086899221,487.5987456069529,489.0853271484375,489.0853271484375,5000
29/07/2008,489.0853522626713,475.4088134765625,475.4088134765625,475.4088134765625,475.4088134765625,2000
30/07/2008,475.408740066121,461.63306167250494,457.37154045729864,459.1554260253906,459.1554260253906,5100
31/07/2008,459.1554260253906,459.1554260253906,459.1554260253906,459.1554260253906,459.1554260253906,0
01/08/2008,459.1554260253906,459.1554260253906,459.1554260253906,459.1554260253906,459.1554260253906,0
04/08/2008,459.15544444513796,447.95654296875,447.95654296875,447.95654296875,447.95654296875,16500
05/08/2008,447.9565431868631,443.0012716914332,438.0460001960033,441.31646728515625,441.31646728515625,8000
06/08/2008,441.31646728515625,441.31646728515625,441.31646728515625,441.31646728515625,441.31646728515625,0
07/08/2008,441.31646728515625,441.31646728515625,441.31646728515625,441.31646728515625,441.31646728515625,0
08/08/2008,441.31646728515625,441.31646728515625,441.31646728515625,441.31646728515625,441.31646728515625,0
11/08/2008,441.3164854375979,428.2345862983182,426.2524776186172,426.9461975097656,426.9461975097656,6300
12/08/2008,426.94618399173316,418.72044532924986,410.09826074771604,417.6302795410156,417.6302795410156,8400
13/08/2008,417.6302795410156,417.6302795410156,417.6302795410156,417.6302795410156,417.6302795410156,0
14/08/2008,417.6302795410156,417.6302795410156,417.6302795410156,417.6302795410156,417.6302795410156,0
15/08/2008,417.6302795410156,417.6302795410156,417.6302795410156,417.6302795410156,417.6302795410156,0
18/08/2008,417.630257340114,411.4857391009743,406.3322448730469,406.3322448730469,406.3322448730469,28708
19/08/2008,406.3322448730469,406.3322448730469,406.3322448730469,406.3322448730469,406.3322448730469,0
20/08/2008,406.3322448730469,406.3322448730469,406.3322448730469,406.3322448730469,406.3322448730469,0
21/08/2008,406.3323005685978,436.06393231751963,412.2786269183822,421.7927551269531,421.7927551269531,2000
25/08/2008,421.7927551269531,421.7927551269531,421.7927551269531,421.7927551269531,421.7927551269531,0
26/08/2008,421.79274396288076,460.8402799106995,428.6310130352205,446.3708801269531,446.3708801269531,5169
27/08/2008,446.3708801269531,446.3708801269531,446.3708801269531,446.3708801269531,446.3708801269531,0
28/08/2008,446.3708801269531,446.3708801269531,446.3708801269531,446.3708801269531,446.3708801269531,0
01/09/2008,446.3708801269531,446.3708801269531,446.3708801269531,446.3708801269531,446.3708801269531,0
02/09/2008,446.3708801269531,446.3708801269531,446.3708801269531,446.3708801269531,446.3708801269531,0
03/09/2008,446.3708801269531,446.3708801269531,446.3708801269531,446.3708801269531,446.3708801269531,0
04/09/2008,446.37078084344665,445.974365234375,445.974365234375,445.974365234375,445.974365234375,2500
08/09/2008,445.974365234375,445.974365234375,445.974365234375,445.974365234375,445.974365234375,0
09/09/2008,445.9744511968414,459.2545732502318,454.20019008775193,456.6778259277344,456.6778259277344,4340
10/09/2008,456.6777656799481,497.80651519769503,463.4169524223716,481.65234375,481.65234375,4557
11/09/2008,481.6523348920977,474.71495558295226,467.77757627380686,473.0301513671875,473.0301513671875,6613
15/09/2008,473.0300781791068,550.0349886941096,480.0665678671704,494.0404357910156,494.0404357910156,4707
16/09/2008,494.04052718480426,475.7060241699219,475.7060241699219,475.7060241699219,475.7060241699219,9413
17/09/2008,475.7060241699219,475.7060241699219,475.7060241699219,475.7060241699219,475.7060241699219,0
18/09/2008,475.7060241699219,475.7060241699219,475.7060241699219,475.7060241699219,475.7060241699219,0
22/09/2008,540.1244506835938,540.1244506835938,540.1244506835938,540.1244506835938,540.1244506835938,0
23/09/2008,540.1246484893302,614.4537285566691,554.990464502798,576.694580078125,576.694580078125,4036
24/09/2008,576.694580078125,576.694580078125,576.694580078125,576.694580078125,576.694580078125,0
25/09/2008,576.6945305315452,568.2705688476562,568.2705688476562,568.2705688476562,568.2705688476562,1744
02/10/2008,555.9813307276356,547.8546752929688,547.8546752929688,547.8546752929688,547.8546752929688,1800
03/10/2008,547.8546752929688,547.8546752929688,547.8546752929688,547.8546752929688,547.8546752929688,0
06/10/2008,547.854883629931,535.1693988657604,495.52722117200034,511.681396484375,511.681396484375,4120
07/10/2008,511.681396484375,511.681396484375,511.681396484375,511.681396484375,511.681396484375,0
10/10/2008,511.681396484375,511.681396484375,511.681396484375,511.681396484375,511.681396484375,0
15/10/2008,511.681396484375,511.681396484375,511.681396484375,511.681396484375,511.681396484375,0
16/10/2008,511.681396484375,511.681396484375,511.681396484375,511.681396484375,511.681396484375,0
17/10/2008,511.681396484375,511.681396484375,511.681396484375,511.681396484375,511.681396484375,0
22/10/2008,511.68137133180124,554.9904604311342,515.3482846860533,535.1693725585938,535.1693725585938,2000
23/10/2008,535.1693725585938,535.1693725585938,535.1693725585938,535.1693725585938,535.1693725585938,0
24/10/2008,535.1693725585938,535.1693725585938,535.1693725585938,535.1693725585938,535.1693725585938,0
27/10/2008,535.1693725585938,535.1693725585938,535.1693725585938,535.1693725585938,535.1693725585938,0
28/10/2008,535.1693725585938,535.1693725585938,535.1693725585938,535.1693725585938,535.1693725585938,0
29/10/2008,535.1692944058943,514.7536010742188,514.7536010742188,514.7536010742188,514.7536010742188,360
30/10/2008,514.7536010742188,514.7536010742188,514.7536010742188,514.7536010742188,514.7536010742188,0
03/11/2008,514.7536010742188,514.7536010742188,514.7536010742188,514.7536010742188,514.7536010742188,0
04/11/2008,514.7536307093687,495.1307373046875,495.1307373046875,495.1307373046875,495.1307373046875,390
05/11/2008,495.1307373046875,495.1307373046875,495.1307373046875,495.1307373046875,495.1307373046875,0
06/11/2008,495.1307373046875,495.1307373046875,495.1307373046875,495.1307373046875,495.1307373046875,0
10/11/2008,443.99227137062707,549.0440141502844,460.9393038490902,534.2772827148438,534.2772827148438,2403
11/11/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
12/11/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
13/11/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
17/11/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
18/11/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
19/11/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
20/11/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
24/11/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
25/11/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
26/11/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
27/11/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
01/12/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
02/12/2008,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,534.2772827148438,0
